,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,ME1 BM5,ME1 BM6,ME1 BM7,ME1 BM8,ME1 BM9,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME2 BM6,ME2 BM7,ME2 BM8,ME2 BM9,ME2 BM10,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME3 BM6,ME3 BM7,ME3 BM8,ME3 BM9,ME3 BM10,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,ME4 BM6,ME4 BM7,ME4 BM8,ME4 BM9,ME4 BM10,ME5 BM1,ME5 BM2,ME5 BM3,ME5 BM4,ME5 BM5,ME5 BM6,ME5 BM7,ME5 BM8,ME5 BM9,ME5 BM10,ME6 BM1,ME6 BM2,ME6 BM3,ME6 BM4,ME6 BM5,ME6 BM6,ME6 BM7,ME6 BM8,ME6 BM9,ME6 BM10,ME7 BM1,ME7 BM2,ME7 BM3,ME7 BM4,ME7 BM5,ME7 BM6,ME7 BM7,ME7 BM8,ME7 BM9,ME7 BM10,ME8 BM1,ME8 BM2,ME8 BM3,ME8 BM4,ME8 BM5,ME8 BM6,ME8 BM7,ME8 BM8,ME8 BM9,ME8 BM10,ME9 BM1,ME9 BM2,ME9 BM3,ME9 BM4,ME9 BM5,ME9 BM6,ME9 BM7,ME9 BM8,ME9 BM9,ME9 BM10,BIG LoBM,ME10 BM2,ME10 BM3,ME10 BM4,ME10 BM5,ME10 BM6,ME10 BM7,ME10 BM8,ME10 BM9,BIG HiBM
198009,16.23,16.44,15.58,12.97,14.2,13.24,14.39,12.7,12.26,8.13,50.34,49.41,50.18,47.54,48.65,47.38,45.82,51.45,46.33,43.73,83.86,80.5,78.6,78.62,77.16,75.34,81.57,73.69,71.54,78.59,127.75,128.98,122.33,128.57,122.33,115.75,117.79,118.94,116.13,123.19,186.49,191.2,195.75,180.71,182.51,177.35,182.02,175.48,174.37,182.12,311.91,297.17,281.22,276.37,276.62,284,250.98,252.02,244.75,271.89,430.13,402.31,440.3,424.66,395.35,408.85,387.11,421.6,369.53,410.95,711.55,717.1,680.22,698.87,652.82,678.66,612.16,622.56,566.17,634.84,1232.17,1125.76,1143.89,1211.45,1056.45,1055.84,959.91,1059.49,931.12,1076.67,4552.14,3222.93,3984.57,3452,5355.1,6319.55,3893.12,6095.05,1871.63,2165.54
198010,17.35,17.4,16.08,13.48,14.83,13.5,14.61,12.97,12.57,8.34,54.21,51.47,51.09,47.88,49.88,47.98,46.66,50.42,47.02,45.23,86.59,83.95,82.62,82.41,80.72,78.58,84.27,73.53,72,79.47,135.1,133.33,125.65,131.33,127.89,117.07,119.49,116.51,116.59,122.26,199.12,199.93,204.74,184.5,183.62,182.92,185.05,173.64,173.89,180.33,331.38,309.58,282,282.45,289.26,288.35,255.66,254.89,239.88,259.32,450.47,428.14,433.4,447.66,394.09,418.33,393.73,418.63,370.53,410.42,758.26,752.25,727.1,724.23,664.71,669.08,611.93,617.58,560.85,629.87,1313.82,1162.02,1225.99,1299.82,1072.18,1092.37,944.39,1053.67,933.07,1081.85,4643.41,3328.37,4164.49,3682.52,5650.79,6307.28,3883.57,5921.15,1880.34,2107.01
198011,18.98,18.51,17.41,13.87,15.1,14.21,14.98,13.6,12.88,8.66,57.59,54.87,54.75,49.74,51.98,49.4,47.16,53.19,47.14,45.18,93.42,88.39,88.01,81.34,79.1,80.56,88.1,75.16,72.07,78.71,146.32,135.84,132.02,130.15,127.81,117.54,123.94,119.44,117.93,124.4,207.77,199.47,209.12,188.77,193.7,187.41,189.21,182.73,177.39,171.02,349.27,307.61,291.13,286.23,297.95,291.29,252.06,249.25,237.97,261.55,461.65,436.25,452.27,452.47,389.5,417.34,394.55,400.67,366.49,407.75,788.69,749.48,754.92,738.25,650.88,664.05,609.84,588.61,539.53,601.32,1326.94,1182.44,1247.78,1306.78,1111.16,1076.3,945.09,1050.73,924.45,1147.33,4741.27,3243.07,4300.2,3917.48,5957.52,6693.86,3737.39,5802.11,1940.36,1990.38
198012,21.94,21.19,18.77,14.45,16.41,14.74,14.93,13.58,12.9,8.79,67.93,60.97,58.76,50.99,54.93,52.4,46.95,54.35,48.8,45.21,108.84,98.31,95.29,86.31,83.97,81.79,91.57,77.97,70.67,82.57,166.14,149.38,138.43,141.06,132.54,120.18,132.38,130.55,123.06,129.96,232.72,216.71,230.65,199.18,197.43,190.46,195.08,183.81,174.3,169.39,397.17,334.93,307.57,305.38,312.03,306.68,258.3,251.26,238.04,286.76,535.32,478.7,513.05,539.21,409.33,448.52,391,418.42,367.86,419.12,912.79,804.1,832.72,832.68,650.73,693.1,625.89,604.85,537.08,595.72,1528.37,1365.91,1356.71,1432.27,1173.4,1167.29,957.14,1116.71,947.06,1220.1,5144.43,3540.93,4861.84,4668.81,7403.43,7737.23,3811.94,6564.18,2194.57,1897.16
198101,20.55,20.27,17.7,13.78,15.42,13.95,14.62,13,12.49,8.41,62.63,58.27,55.97,46.31,51.17,52.19,45.14,52.77,47.05,43.45,102.39,96.13,91.79,86.1,78.71,77.41,88.85,74.37,69.62,81.17,155.95,142.47,131.96,137.84,131.58,120.62,125.43,133.12,122.7,125.38,215.34,211.98,224.85,191.99,193.95,196.21,193.3,182.23,173.24,170.88,386.28,322.36,290.18,299.56,304.68,292.36,246.73,249.18,232.73,283.34,521.28,462.9,483.48,510.7,405.1,438.46,387.93,410.9,369.53,393.58,863.7,777.51,795.07,798.32,652.71,682.7,631.35,608.69,547.34,568.52,1487.67,1331.55,1300.71,1375.93,1170.3,1175.02,966.63,1105.54,919.84,1142.83,5243.62,3493.2,4618.96,4276.07,6849.97,7135.96,3730.56,6450.51,2164.69,2008.65
198102,19.93,19.72,17.62,13.89,15.05,14.18,14.67,13.57,12.71,8.73,57.84,57.29,53.63,48.26,52.16,49.81,47.08,51.73,48.29,44.78,97.63,94.24,92.55,83.33,78.47,78.55,89.4,76.81,74.03,84.74,146.1,139.12,129.94,139.69,128.62,119.27,127.89,134.01,121.3,131.29,208.35,200.28,215.8,196.89,196.3,192.99,194.08,180.36,171.81,183.34,350.41,325.78,284.2,291.9,302.73,282.44,256.31,257.79,238.57,294.13,483.19,443.24,474.44,496.33,401.61,435.73,367.57,408.11,376.53,395.58,788.87,738.06,764.87,757.58,659.88,666.55,622.15,622.32,549.73,583.77,1383.37,1232.33,1251.59,1252.17,1153.07,1139.16,966.91,1089.45,916.16,1189.52,4867.16,3358.43,4309.05,3843.16,6178.88,6832.77,3664.15,6524.09,2301.28,1984.93
198103,19.3,19.41,17.13,13.86,14.99,14.18,14.47,13.92,12.79,8.95,54.94,56.35,53.18,47.93,53.14,50.24,47.21,53.44,50.92,45.02,96.66,95.68,91.18,85.3,79.51,80,88.89,78.77,73.44,86.87,145.46,138.58,134.26,141.55,133.56,122.32,122.32,135.08,129.63,135.18,209.68,201.71,213.67,205.27,201.38,195.65,188.02,182.32,170.94,187.39,349.91,350.38,302.19,287.61,315.45,281.97,260.68,252.39,232.18,316.3,485.41,441.02,508.84,506.94,396.38,454.86,363.97,400.96,376.19,414.67,800.69,761.76,786.69,729.59,695.34,692.48,642.21,620.49,557.85,630.44,1399.05,1251.24,1260.3,1253.78,1167.57,1123.56,995.4,1133.1,902.07,1165.71,4965.22,3519.4,4388.12,3890.92,6172.46,6474.42,3775.41,6485.35,2258.32,1976.85
198104,20.29,21.43,18.36,15.43,16.56,15.43,15.8,15.07,13.8,9.8,59.63,60.54,57.61,52.7,56.32,54.31,51.72,58.14,53.14,47.61,103.86,100.8,98.94,93.08,85.71,86.67,94.77,84.45,77.14,95.9,157.65,150.9,145.88,150.5,145.4,130.06,126.38,147.12,135.43,150.01,218.13,213.23,234.51,224.48,209.23,208.87,202.42,200.96,174.94,188.82,388.23,362.34,317.62,308.12,331.06,314.68,282.61,270.85,248.67,364.44,534.4,481.58,528.02,559.45,437.94,478.98,387.31,430.38,401.11,458.27,852.92,839.11,819.87,765.13,762.65,756.36,688.14,653.86,581.52,675.86,1469.31,1272.94,1336.43,1393.07,1262.64,1190.37,1055.95,1270.81,947.84,1285.88,5037.65,3654.92,4437.87,3987.89,5995.71,6308.09,3995.55,6441.62,2325.56,2187.22
198105,20.95,21.89,19.08,16.4,17.22,15.89,16.26,15.77,14.62,10.09,61.5,62.31,59.61,54.52,57.97,56.63,55.11,60.36,56.46,51.3,102.21,100.95,100.31,95.59,89.1,90.62,100.17,88,80.3,101.72,162.98,155.41,152.73,157.41,146.67,134.46,132.18,150.04,138.91,150.99,217.82,217.55,253.56,228.52,213.79,214.77,205.09,203.09,182.93,189.94,395.43,374.84,327.03,316.75,314.68,316.25,287.89,266.26,253.92,388.23,541.96,485.97,516.15,556.35,454.77,472.78,386.21,418.58,413.33,456.71,839.18,832.68,811.41,757.58,762.37,753.99,700.28,640.75,592.98,675.97,1441.91,1236.65,1336.02,1453.71,1229.11,1197.02,1028.1,1270.06,921.76,1250.57,4949.26,3486.3,4254.79,3618.38,5640.47,6339.76,4047.04,6731.35,2187.79,2125.85
198106,21.99,23.21,20.32,17.24,18.23,16.17,16.94,16.37,14.95,10.52,65.33,63.36,61.35,57,60.98,56.9,56.92,59.3,57.66,51.24,110.78,108.03,101.01,98,91.56,92.16,100.36,87.12,80.91,104.02,173.56,157.74,157.39,160.42,150.71,136.67,131.05,144.76,142.33,153.4,220.86,229.14,236.67,236.58,221.94,213.97,203.46,201.68,187.58,188.37,402.36,379.32,330.75,323.75,319.16,326.5,291.84,276.56,268,432.13,568.32,508.44,511.36,560.64,457.9,476.83,395.04,415.67,419.32,474.46,853.73,852.55,817.86,766.52,787.88,758.28,699.35,646.34,613.27,692.95,1464.65,1245.32,1366.96,1435.95,1226.29,1221.24,1068.12,1256.82,915.06,1232.55,5074.97,3454.66,4106.49,3469.82,5399.02,6114.87,4091.74,6886.48,2196.11,2149.94
198107,17.55,17.38,15.42,16.08,14.42,15.61,16.22,16.34,14.47,10.52,55.14,54.03,57.46,57.19,55.77,55.34,56.4,57.04,57.48,54.74,93.36,89.53,91.11,97.55,90.06,89.67,92,91.95,94.04,92.22,148.23,144.65,139.86,143.34,140.65,145.32,148.83,150.65,147.44,137.19,223.64,217.1,220.38,224.98,226.56,217.07,206.91,203.57,214.7,232.16,321,321.98,329.43,322.99,320.51,321.59,320.34,334.11,326.11,320,476.01,478.4,480.05,486.93,499.56,484.78,465.71,494.43,505.49,495.13,747.73,833.12,792.06,798.51,765.2,816.26,734.02,805.04,819.07,702.79,1213.72,1300.22,1175.41,1349.64,1273.82,1328.79,1234.77,1319.3,1279.76,1206.57,3714.39,4882.16,5431.84,3556.86,5602.66,2991.94,4863.78,2944.15,16346.98,2236.16
198108,16.76,16.89,14.57,15.66,13.52,15.3,15.77,16.21,14.22,10.26,52.29,51.39,55.48,55.54,53.71,53.57,53.53,56.44,56.21,52.78,93.4,83.8,87.14,96.18,88.08,87.19,91.17,90.4,92.06,87.68,145.01,137.5,134.54,137.52,138.86,146.67,145.24,147.85,144.61,135.36,221.45,211.8,221.66,216.42,219.49,206.17,204.14,199.81,211.87,226.75,316.11,320.18,316.82,318.82,313.16,311.43,301.47,322.81,331.28,310.93,496.61,476.71,466.41,464.42,468.58,468.29,442.6,474.56,494.54,471.98,779.51,823.32,797.85,822.55,735.61,811.75,712.33,795.06,799.33,649.05,1228.09,1366.81,1161.43,1319.2,1233.58,1271.17,1163.53,1272.77,1298.03,1198.67,3743.49,4959.26,5522.36,3861.04,5494.24,2944.88,4832.83,2886.65,16448.18,2219.66
198109,14.84,14.73,12.9,14.22,12.54,14.27,14.68,15.14,13.48,9.62,45.03,45.32,50.19,51.07,49.79,49.32,49.65,54.24,52.48,51.37,82.88,74.38,80.39,85.26,80.07,81.59,84.86,85.87,86.68,81.23,129.91,124.75,121.48,129,127.4,139.83,136.46,139.82,138.94,122.97,201.48,201.64,207.26,209.22,207.03,196.39,185.29,195.12,202.22,211.84,284.34,293,288.01,300.82,300.83,276.89,283.94,298.25,329.47,292.82,456.29,447.03,423.88,441.55,445.15,437.64,428.25,440.95,479.93,441.12,711.69,787.46,746.71,757.33,710.21,780.48,667.82,750.5,777.32,612.86,1102.39,1267.75,1102.04,1213.08,1152.07,1180.43,1110.9,1201.42,1270.13,1149.7,3440.27,4710.19,5111.09,3637.9,5060.04,2845.44,4427.6,2745.7,16173,2139.37
198110,12.54,13.16,11.7,12.9,11.37,13.32,13.58,14.15,12.37,8.94,39.51,40.28,47.12,46.07,45.47,46.11,45.54,51.59,48.65,47.54,72.08,66.5,71.28,79.42,73.51,75.71,76.94,81.62,80.74,76.53,115.81,117.24,113.18,116.47,118.41,131.59,139.6,134.34,134.62,112.42,178.18,186.31,193.18,195.11,189.97,188.3,174.69,187.69,193.71,198.55,257.85,271.74,269.17,283.11,278.42,263.63,282.53,299.15,315.81,274.94,398.07,422.35,396.58,415.73,426.11,408.61,414.41,417.81,453.56,417.02,643.2,721.64,668.8,690.86,664.76,719.49,642.33,711.66,734.35,593.67,1012.3,1169.7,1059.6,1145.65,1067.82,1135.65,1055.77,1190.9,1172.75,1060.21,3259.85,4406.46,4860.52,3138.93,4705.38,2714.87,4269.14,2697.37,16810.83,2061.48
198111,13.96,14.99,12.88,13.53,12.33,14.13,14.37,15.13,12.9,9.21,42.73,45.84,49.1,51,50.59,49.49,49.47,54.45,52.44,50.58,79.87,73.39,80.29,79.56,78.63,81.62,82.19,87.68,84.97,80.59,129.43,129.54,121.85,119.41,128.15,138.83,151.73,142.87,142.11,119.49,200.61,205.52,201.52,197.22,206.13,195.36,179.71,194.01,201.96,213.78,283.8,296.57,278.64,308.97,304.5,272.15,293.92,310.98,322.49,281.85,445.85,446.23,436.04,430.17,453.54,438.47,421.53,428.39,470.17,428.24,726.96,789.09,720.17,742.61,687.24,746.22,665.56,749.53,763.78,597.98,1150.53,1295.35,1114.57,1217.87,1104.8,1160.31,1096.36,1291.72,1262.7,1098.1,3590.1,4604.59,5232.06,3368.99,4758.76,2837.33,4106.46,2753.23,17581.9,2099.04
198112,13.59,15,13.58,13.88,12.46,14.62,14.54,15.06,13.36,9.4,42.75,46.69,48.85,52.16,52.63,52.25,51.31,56.57,57.3,51.72,79.76,73.59,82.42,86.56,83.64,86.3,87.7,91.72,87.58,85.46,130.68,135.25,122.53,127.99,130.45,143.29,161.5,149.92,150.86,123.83,199.06,212.69,207.68,204.17,220.6,205.13,184.29,202.37,212.65,211.25,284.33,297.21,281.98,315.85,304.94,278.58,297.63,316.02,337.84,303.89,462.05,468.53,447.67,453.44,450.08,449.8,450.74,450.61,488.61,455.04,719.85,846.99,747.7,791.83,702.98,763.05,712.34,801.5,795.68,593.08,1155.3,1264.52,1124.83,1253.95,1148.09,1223.71,1147.41,1337.93,1307.45,1179.53,3602.88,4845.21,5540.67,3555.87,4930.43,2999.47,4271.34,2795.84,17645.28,2211.2
198201,12.75,14.52,13.18,13.56,12.26,14.32,14.39,14.84,13.07,9.22,40.83,48.11,47.29,51.19,52.22,49.8,51.04,55.43,54.89,51.3,77.44,76.58,78.91,84.7,83.62,83.85,84.5,88.07,86.32,82.01,123.98,135.73,118.29,129.84,126.69,139.12,157.13,145.78,147.61,121.96,195.17,206.9,203.33,205,212.52,212.9,180.52,202.43,206.86,201.17,276.52,294.34,272.34,293.07,297.62,275.61,292.75,297.14,322.05,289.73,445.1,459.33,425.74,451.1,464.17,426.98,446.69,434.77,480.43,439.47,686.79,823.55,726.41,786.78,711.88,732.03,697.51,754.34,765.16,580.36,1117.6,1226.54,1087.08,1253,1134.34,1198.89,1116.95,1276.79,1237.62,1138.83,3453.9,4729.33,5317.23,3405.16,4679.5,2840.33,4233.37,2710.59,17457.05,2138.2
198202,12.46,14.33,12.97,13.74,11.86,13.72,14.12,14.78,12.9,9.21,39.21,46.44,46.18,50.37,50.7,48.15,50.17,54.16,54.28,50.82,73.5,72.18,78.57,81.71,83.05,79.99,83.01,84.24,86.39,80.38,114.89,129.62,115.87,122.81,117.93,131.71,151.73,139.8,147.97,122.74,180.61,188.29,194.67,193.55,200.72,202.41,166.49,196.9,205.44,203.76,257.52,288.13,261.68,291.58,285.28,258.99,284.93,284.51,333.02,287.12,405.06,433.58,415.33,402.08,438.42,403.87,431.46,426.96,468.79,428.91,640.73,783.01,691.07,811.77,711.35,699.82,677.94,751.98,765.88,542.59,1066.81,1211.77,1046.86,1186.05,1093.71,1175.05,1064.03,1244.65,1292.28,1122.12,3461.77,4752.09,5204.75,3180.21,4507.49,2833.87,4153.53,2738.5,17708.45,2128.31
198203,11.36,13.76,12.53,13.04,11.57,13.12,13.77,14.15,12.83,9.11,35.85,43.2,44.06,47.42,49.17,46.7,48.37,52.58,52.03,50.58,66.67,70.21,74.27,77.95,76.54,77.01,81.66,82.63,84.08,79.9,104.98,121.91,102.19,117.81,116.12,124.76,148.39,139.32,146.64,122.13,158.3,177.32,189.57,184.58,195.42,198.86,164.11,188.32,208.26,203.52,237.07,276.13,253.77,283.21,283.88,247.36,271.53,276.99,335.03,272.55,367.74,387.92,392.3,373.09,413.61,397.28,408.66,425.25,459.68,431.28,596.26,738.78,646.44,614.8,686.46,664.88,677.34,754.43,787.4,509.01,920.56,1120.61,978.32,1145.09,1067.23,1184.26,1032.35,1182.16,1297.64,1106.84,3178.46,4430.21,4744.47,2927.8,4287.29,2688.07,4067.86,2693.01,16147.41,2151.53
198204,11.05,13.49,12.29,12.15,11.35,12.97,13.78,14.13,12.75,9.15,35.03,43.93,43.64,46.62,48.26,46.46,46.74,51.47,51.67,51.66,65.03,69.24,74.71,76.28,75.1,74.37,80.9,84.37,86.76,78.91,97.99,118.56,103.45,116.38,115.4,123.42,150.1,140.21,155.58,120.52,152.6,173.8,192.78,185.4,195.68,199.6,159.82,193.19,213.67,209.31,228.24,277.74,246.53,281.63,289.22,249.56,270.74,274.38,349.81,262.21,338.61,377.55,398.58,366.11,402.28,394.34,403.09,421.51,473.66,419.46,564.5,735.11,627.7,579.22,668.31,670.77,682.62,740.59,775.02,529.2,890.36,1080.91,982.75,1124.07,1045.03,1185.05,1003.43,1195.53,1291.15,1144.22,3057.65,4267.24,4796.74,2888.4,4176.43,2717.81,4543.81,2797.28,16412.86,2198.13
198205,11.63,14.54,12.58,12.71,12,13.31,14.35,14.73,13.25,9.53,37.88,46.92,46.67,48.09,51.09,49.03,47.82,54.14,52.43,54.56,69.02,73.73,81.59,80.48,78.12,78.19,85.43,89.18,90.12,81.35,104.61,126.77,109.99,126.51,124.34,129.88,155.52,143.78,157.91,128.74,161.1,186.59,206.2,195.63,207.36,206.93,170.14,194.09,220.77,222.3,241.44,296.97,254.94,300.56,301.93,255.18,287.77,287.41,365.95,273.68,359.05,393.84,417.22,362.12,416.92,406.03,419.9,434.97,500.04,435.69,612.55,765.28,672.04,619.61,689.88,707.82,695.92,773.74,822.78,527.16,927.46,1161.13,1006.4,1213.03,1111.36,1230.44,1049.84,1236,1343.41,1184.77,3254.05,4564.4,4975.81,2973.03,4231.11,2766.98,4658.18,2881.86,22259.69,2295.52
198206,11.24,14.14,12.56,12.2,11.92,13.06,14.11,14.53,13.05,9.48,36.75,44.98,45.5,46.65,50.42,49.98,46.75,53.51,51.56,54.65,66.4,70.61,76.91,78.22,74.7,76.52,82.19,88.43,88.51,80.32,98.74,122.07,105.19,120.99,119.77,126.01,152.8,138.55,140.61,123.53,149.33,182.99,209.74,189.64,201.39,200.53,161.4,184.82,215.7,214.59,232.64,289.21,244.89,288.06,295.45,230.86,273.73,285.65,352.37,267.84,341.74,374.17,405.93,343.37,390.35,391.29,399.73,413.47,475.12,414.59,583.32,719.26,630.88,593.65,661.64,675.48,657.9,744.43,800.24,515.01,867.18,1116.85,968.06,1133.57,1065.6,1196.3,954.25,1086.21,1309.42,1114.49,3085.86,4369.33,4857.46,2928.9,4118.79,2649.94,4634.47,2740.21,21539.27,2244.09
198207,11.63,11.16,12.49,11.82,11.65,12.29,12.4,11.73,12.14,8.29,44.23,44.59,44.72,44.06,46.15,44.54,44.38,43.75,45.15,46.95,72.14,70.95,75.85,69.12,69.55,74.77,76.25,72.23,74.51,70.17,111.85,116.08,121.42,113.04,117.41,119.84,115.82,117.55,109.66,118.19,176.76,171.42,171.85,171.89,166.59,178.72,179.61,168.49,180.64,180.91,253.08,256.27,271.68,261.96,265.96,246.32,273.76,254.58,261.66,258.68,385.01,392.27,396.19,385.35,401.34,379.07,389.88,401.82,380.19,381.51,646.23,658.7,593.8,609.04,588.08,656.24,606.5,611.46,593.89,574.12,993.1,1010.01,1036.86,999.09,1093.77,1038.98,1055.53,1023.32,1008.81,1015.9,3259.28,4738.47,3947.92,3770.9,3137.9,2998.04,5531.44,5328.97,2655.97,2267.11
198208,11.16,10.9,11.92,11.64,11.58,12.44,12.25,11.77,12.14,8.32,41.94,43.74,44.07,43.06,45.76,44.6,44.19,42.32,44.2,46.15,68.06,69.39,73.09,69.6,69.02,74.03,76.35,72.77,74.02,70.17,108.72,114.11,120.94,114.97,117.05,119.56,114.83,114.33,108.73,113.77,172.14,171.69,171.9,175.2,161.98,172.05,174.71,162.46,179.92,176.39,247.37,252.3,264.86,259.99,263.77,238.55,267.36,237.67,258.14,250.06,377.97,391.75,390.31,375.79,392.95,359.72,377.88,377.47,373.81,371.78,623.52,654.4,571.84,551.76,572.2,627.51,594.43,580.25,575.65,546.21,964.17,948.04,1010.4,932.23,1059.26,979.68,1014.44,1001.55,1002.47,983.3,3235.06,4874.46,3852.28,3548.52,2979.4,2871.94,5323.65,5294.7,2571.8,2217.91
198209,11.65,11.37,12.88,12.38,12.1,13.15,12.78,12.18,12.76,8.55,44.3,47.51,47.51,45.81,49.66,48.16,46.77,45.78,47.84,49.89,72.55,73.16,77.15,73.41,74.17,79.91,81.76,79.05,78.44,73.8,118.22,123.05,131.88,123.44,129.56,129.67,124.04,120.64,117.58,124.94,192.87,185.19,189.36,197.41,177.86,191.54,193.62,177.61,195.46,203.91,270.24,283.33,294.88,288.19,288.61,268.93,292.48,267.87,290.82,264.96,418.35,441.17,427.19,408.89,433.6,398.1,407.94,415.32,421.22,412.72,712.39,715.8,658.62,625.76,619.02,694.76,662.11,664.71,646.05,632.72,1063.98,1033.33,1085.59,1075.19,1203.44,1097.04,1153.02,1115.8,1106.01,1068.59,3630.08,5343.74,4239.58,4007.89,3258.2,3256.99,5945.31,5920.81,2855.33,2522.59
198210,11.81,11.48,13.14,12.72,13,13.68,13.27,12.63,13.32,8.94,46.22,49.51,48.44,46.65,52.3,50.16,48.39,47.36,49.35,51.86,73.63,74.57,78.67,76.67,75.99,84.19,85.07,82.47,82.94,78.45,121.82,126.67,132.03,127.29,132.35,139.5,130.62,128.3,123.24,127.92,198.31,195.12,196.98,211.52,182.22,200.26,201.35,184.24,207.39,212.99,279.66,287.35,303.11,309.48,303.96,277.57,305.72,272,289.87,259.79,425.77,448.48,431.53,428.4,442.5,407.11,418.71,433.3,423.51,421.32,725.77,748.83,654.08,641.65,710.74,733.23,679.69,665.78,635.46,625.85,1080.93,1027.99,1115.24,1095.04,1204.57,1122.67,1177.14,1104.28,1120.99,1094.46,3652.85,5476.66,4284.53,4081.35,3319.39,3243.31,5911.92,5887.51,2843.87,2439.2
198211,13.81,13.72,14.92,14.53,14.37,15.5,14.99,14.17,15.04,9.97,56.14,57.72,55.26,52.73,59.84,57.74,55.18,52.59,54.41,57.06,88.55,81.39,87.81,85.49,86.67,100.32,94.15,92.18,91.86,91.16,142.82,145.52,147.57,145.21,145.59,157.12,141.33,139.88,138.98,135.2,228.42,223.73,225.45,237.9,203.92,228.06,236.27,202.69,230.13,252.02,325.95,322.88,345.83,348.67,332.62,318.41,349.76,300.29,327.35,291.21,506.13,511.01,488.18,504.39,505.45,448.54,481.14,484.17,473,479.55,851.43,839.28,749.34,717.04,776.63,837.01,745.47,757.83,700.69,722.19,1274.07,1146.76,1206.94,1248.99,1349.99,1267.29,1294.34,1217.99,1154.09,1171.11,4104.76,6015.43,4873.86,4353.86,3544.02,3581.3,6710.82,6454.29,2929.14,2716.23
198212,15.09,15.27,17.07,15.81,16.04,17.75,16.94,15.81,17.07,11.28,60.15,64.56,58.9,57.78,64.98,63.92,59.7,55.74,57.32,59.24,97.52,86.11,95.84,87.16,94.88,110.16,98.93,98.84,98.64,99.06,156.98,157.96,159.77,161.38,158.62,163.49,153.96,150.54,148.94,147.52,256.29,244.45,246.34,249.05,216.77,239.48,256.36,212.59,249.82,293.19,358.22,350.56,371.36,389.51,354.63,335.29,359.17,319.07,345.53,302.17,542.47,553.13,539.58,542.75,523.43,468.02,520.37,509.07,498.36,516.53,929.16,871.52,778.5,735.31,817.57,879.04,762.34,805.14,713.16,815,1441.78,1177.12,1206.22,1345.98,1445.83,1283.91,1339.16,1262.83,1199.94,1167.34,4393.34,6365.28,5261.1,4241.38,3509.94,3561.75,6717.12,6570.76,2900.62,2796.97
198301,15.57,15.42,17.26,16.52,16.71,18.06,17.13,16.07,17.59,11.53,61.97,65.35,59.69,57.72,65.79,64.38,60.29,57.13,58.96,59.94,96.86,87.39,98.71,87.36,96.11,115.4,100.99,99.06,99.53,101.56,156.3,156.3,163.57,165.65,158.09,161.26,148.71,145.91,149.96,144.27,260.35,246.2,247.4,260.04,214.49,232.71,249.27,209.76,253.56,274.86,356.98,351.99,381.49,368.4,358.32,325.23,361.78,321.5,355.93,321.7,548.09,550.47,531.55,534.22,525.72,478.37,510.17,504.68,484.67,529.09,920.88,893.41,809.33,734.44,784.14,879.19,761.54,809.18,732.13,855.86,1404.41,1239.22,1226.09,1319.72,1437.9,1308.98,1358.59,1262.63,1221.73,1170.05,4361.16,6680.22,5162.64,4363.98,3589.36,3539.46,6788.67,6514.56,3073.36,3084.75
198302,18.04,18.19,19.56,17.87,18.18,19.86,18.82,17.45,18.72,12.64,67.66,74.78,63.81,60.12,69.86,66.39,65.3,62.54,61.71,63.3,104.43,90.59,109.25,92.33,101.72,119.64,103.9,102.56,105.69,104.23,171.5,165.22,178.09,176.24,159.98,167.56,156.39,154.73,154.15,152.85,287.95,262.63,253.71,271.32,221.46,240.34,259.12,211.87,256.03,286.03,376.82,355.3,398.48,368.34,377.89,337.08,372.33,331.37,358.15,352.07,561.8,574.96,549.14,551,528.24,489.81,511.86,507.11,511.79,534.33,1003.86,924.53,798.98,770.97,805.87,908.22,780.2,833.62,751.11,847.2,1448.17,1246.41,1209.17,1383.08,1433.05,1321.27,1399.05,1305.98,1240.48,1271.91,4442.1,6821.72,5340.75,4476.31,3673.44,3781.94,6956.29,7142.9,3141.69,3123.98
198303,18.4,18.98,19.7,19.02,19.54,21.59,20.59,18.9,20.31,13.83,71.68,76.18,67.05,63.54,72.36,73.93,68.59,65.92,65.87,68.92,109.31,94.66,113.82,98.68,110.37,129.57,110.03,112.33,111.36,109.96,177.98,178.28,182.63,187.16,169.26,180.5,158.36,166.29,161.45,157.74,297.57,279.06,272.17,283.55,233.69,251.8,273.39,227.21,252.85,325.77,396.77,379.42,420.65,375.83,392.77,352.96,380.62,336.51,380.98,359.78,590.58,614.28,578.34,573.65,548.74,508.1,535.88,530.62,521.5,575.44,1048.3,947.44,784.57,773.73,790.15,969.74,810.6,834.84,759.34,900.39,1488.17,1265.73,1230.21,1419.45,1484.58,1338.19,1434.3,1372.2,1247.91,1320.18,4540.29,6931.78,5641.02,4519.42,3727.44,3915.35,6857.38,7076.44,3187.47,3126.24
