,SMALL LoBM,ME1 BM2,ME1 BM3,ME1 BM4,ME1 BM5,ME1 BM6,ME1 BM7,ME1 BM8,ME1 BM9,SMALL HiBM,ME2 BM1,ME2 BM2,ME2 BM3,ME2 BM4,ME2 BM5,ME2 BM6,ME2 BM7,ME2 BM8,ME2 BM9,ME2 BM10,ME3 BM1,ME3 BM2,ME3 BM3,ME3 BM4,ME3 BM5,ME3 BM6,ME3 BM7,ME3 BM8,ME3 BM9,ME3 BM10,ME4 BM1,ME4 BM2,ME4 BM3,ME4 BM4,ME4 BM5,ME4 BM6,ME4 BM7,ME4 BM8,ME4 BM9,ME4 BM10,ME5 BM1,ME5 BM2,ME5 BM3,ME5 BM4,ME5 BM5,ME5 BM6,ME5 BM7,ME5 BM8,ME5 BM9,ME5 BM10,ME6 BM1,ME6 BM2,ME6 BM3,ME6 BM4,ME6 BM5,ME6 BM6,ME6 BM7,ME6 BM8,ME6 BM9,ME6 BM10,ME7 BM1,ME7 BM2,ME7 BM3,ME7 BM4,ME7 BM5,ME7 BM6,ME7 BM7,ME7 BM8,ME7 BM9,ME7 BM10,ME8 BM1,ME8 BM2,ME8 BM3,ME8 BM4,ME8 BM5,ME8 BM6,ME8 BM7,ME8 BM8,ME8 BM9,ME8 BM10,ME9 BM1,ME9 BM2,ME9 BM3,ME9 BM4,ME9 BM5,ME9 BM6,ME9 BM7,ME9 BM8,ME9 BM9,ME9 BM10,BIG LoBM,ME10 BM2,ME10 BM3,ME10 BM4,ME10 BM5,ME10 BM6,ME10 BM7,ME10 BM8,ME10 BM9,BIG HiBM
193812,-15.9155,-99.99,-99.99,-99.99,-7.0172,-10.741,-6.298,-10.6866,-2.2999,-7.8657,20.099,-99.99,6.6667,0,-0.805,2.8042,0.1381,-0.6779,-0.4924,-2.9772,1.0309,-1.5761,7.3039,1.8422,-0.0586,12.7004,-2.4527,2.5175,4.279,4.9156,18.3594,12.3999,5.1899,4.869,2.4604,5.1162,-0.1253,2.0945,-2.2305,10.5381,1.2811,3.5372,8.3987,6.238,9.751,3.143,6.1197,-1.8966,6.096,2.8643,2.8029,3.947,12.9909,8.8427,6.3399,-3.7029,7.6592,6.6975,5.0892,5.2943,4.3448,2.4522,4.0347,2.0954,5.264,-2.0508,2.4354,4.8084,14.465,21.2297,4.1106,7.3646,2.2677,1.7863,15.607,7.0028,-0.0713,3.6272,1.2556,11.4322,7.2992,3.6325,2.5762,2.5718,1.4773,5.7886,1.4902,2.1305,10.0956,14.3844,3.9625,1.578,3.1274,6.4549,3.9258,0.8026,4.5347,7.2026,14.881,-99.99
193901,-6.9257,-99.99,-99.99,-99.99,-8.6832,0,-7.6701,-6.3485,-7.624,-0.8607,-11.6096,-99.99,-3.125,2.9412,-11.6997,-9.3664,-9.6888,-7.9197,-10.2546,-9.1784,-10.2041,-1.7059,-11.528,-10.2827,-5.8772,-8.9902,-10.7058,-15.1459,-9.0979,-17.6906,-2.1929,-2.5018,-10.1705,-10.588,-10.0958,-8.6775,-3.2893,-5.9168,-13.3009,-16.0781,-7.885,-9.4015,-8.2066,-12.1947,-6.0478,-9.4989,-7.041,-7.2401,-9.2693,-14.4017,-5.6444,-9.3655,-7.602,-8.0474,-10.0388,-7.0301,-12.0307,-5.835,-11.6046,-4.9064,-9.8015,-2.7539,-10.1383,-10.4385,-9.4116,-7.7772,2.9365,-9.0934,-13.3678,-17.9278,-6.5926,-9.2969,-4.2074,-9.6416,-10.3837,-8.5331,1.7772,-10.9022,-3.5588,-13.5741,-7.9755,-9.6321,-9.5862,-3.9162,-4.5828,-7.7092,-6.0199,-1.4445,-11.3676,-15.1007,-4.9012,-6.0116,-2.5192,-6.2496,-1.8528,-4.9447,-8.7819,-11.8413,-13.4715,-99.99
193902,5.8748,-99.99,-99.99,-99.99,-2.5011,5.4193,-7.3818,-0.6442,1.0791,3.2166,0.7681,-99.99,0,-1.4286,12.6239,2.7646,0.9511,2.643,7.0233,9.1294,1.1628,-9.3669,2.2304,1.3246,8.3729,2.6273,6.8116,1.5495,6.5562,9.0942,0,3.5553,2.862,5.3587,3.1067,4.5857,2.1572,4.4817,5.4321,8.1512,1.2131,5.288,7.9717,8.8978,1.5485,8.4991,3.9915,9.1655,5.8358,10.4734,2.0469,1.3335,7.1739,8.7116,4.6582,1.7763,6.7543,5.0155,6.4071,12.0248,8.1153,4.3949,4.3269,8.5048,3.1162,2.1316,3.7601,2.2796,5.2424,7.8075,6.2531,2.6983,4.1298,3.9171,1.2832,3.0623,4.9114,2.7764,0.2627,5.1828,4.1643,0.6401,6.2639,5.0541,8.2241,3.9181,5.4633,4.4629,10.6641,7.062,1.62,4.5779,4.14,-0.0955,4.7045,0.3032,6.652,8.2643,6.5868,-99.99
193903,-23.6057,-99.99,-99.99,-99.99,-19.4808,-21.3284,-27.3259,-23.2789,-17.5522,-18.0856,-35.4911,-99.99,-25.8064,-18.8406,-29.8872,-18.953,-12.4695,-21.6109,-23.1181,-20.6306,5.7471,-12.5474,-20.918,-20.25,-16.4786,-23.6723,-21.0424,-22.0638,-25.5029,-28.753,-19.5551,-21.4031,-17.1633,-23.3802,-14.0055,-12.9518,-13.8232,-20.8437,-26.2324,-23.8932,-13.5746,-22.2877,-9.7254,-22.9475,-16.6726,-19.9159,-13.6751,-22.1207,-19.3429,-27.2922,-10.33,-19.0216,-20.0993,-17.2376,-14.9378,-14.6717,-21.7889,-16.2413,-24.2987,-27.0047,-18.2354,-7.6037,-24.1932,-19.411,-23.4719,-12.5136,-15.6909,-19.0755,-33.4271,-33.9212,-8.409,-15.2834,-15.6889,-16.0759,-22.4608,-19.6189,-11.0842,-20.4354,-16.0957,-26.9991,-13.009,-17.9775,-13.6287,-8.6321,-13.2037,-18.0865,-23.6099,-11.6694,-27.6242,-29.5686,-7.9659,-13.4136,-5.5764,-10.9954,-12.4736,-4.0593,-18.5612,-18.0715,-17.4157,-99.99
193904,2.3132,-99.99,-99.99,-99.99,-1.1081,-4.2214,3.0947,4.4113,8.2447,-3.9284,5.7535,-99.99,0,-5.3571,7.3864,2.761,-0.2051,-0.4582,7.2021,2.5387,-14.1304,-4.1577,0.5156,1.1589,4.0081,0.5926,-0.3916,-0.5956,8.8608,-1.9458,-1.2306,1.8437,-3.3727,0.8481,2.0141,0.7236,2.8665,2.6037,3.2643,-0.9904,-0.2611,0.5563,-0.0852,2.6924,0.1343,-3.9532,-0.9634,-3.3679,2.271,1.8911,3.3577,-0.3017,-2.2807,0.2653,-1.2697,-3.7898,-2.6774,-1.9079,6.1602,3.1844,-0.2062,-1,3.376,-3.7263,-1.7008,2.4385,2.7251,0.2429,0.5445,2.5918,-0.9328,-1.0634,1.3669,-0.1488,2.5085,-1.0061,3.9314,-5.3176,2.7453,0.4105,0.8196,-0.0186,-1.607,0.6341,1.988,-2.6712,-1.1136,-1.3953,-2.3415,-2.1622,-1.1195,0.2014,0.8286,0.0427,-0.3208,0.772,-0.5405,-6.155,-6.1224,-99.99
193905,2.1209,-99.99,-99.99,-99.99,8.4954,-2.2037,-3.5606,3.1009,6.2415,5.8302,10.6704,-99.99,2.1739,5.6604,0.5419,14.0112,4.0402,9.3841,7.9441,7.5761,5.0633,-2.7862,8.526,11.5963,5.5351,11.7783,10.4909,5.3804,15.1068,13.2288,5.4016,10.1753,14.4185,8.793,8.8523,6.4458,7.8248,11.1862,6.5076,8.1203,11.0059,12.8445,11.5506,5.0834,5.3107,12.41,12.8683,11.8736,9.3627,11.1383,7.6122,11.0753,13.8276,12.1062,12.5795,8.1982,6.3568,7.3618,14.2998,10.7661,4.2561,10.9378,4.5752,12.5561,8.2827,13.9819,12.8685,9.1261,11.6316,9.4889,6.6731,9.844,8.7709,5.596,9.9923,10.1467,7.7489,9.951,7.3362,11.288,8.3207,7.5548,9.4805,10.0973,7.3831,5.6138,4.2251,4.9924,11.2688,10.8496,6.5206,7.1787,6.1018,4.1459,5.3282,-1.5271,6.0541,9.1639,8.6957,-99.99
193906,3.7932,-99.99,-99.99,-99.99,-7.9898,-25.6511,-19.4367,-14.1497,-7.6232,-4.8057,-17.6446,-99.99,-14.8936,-14.2857,-9.9266,-15.1392,-5.9316,-11.5457,-14.029,-16.2966,-3.6145,-10.8865,-6.3718,-9.8404,-6.8425,-7.6329,-9.4741,-10.1388,-5.2772,-16.1309,-9.7837,-8.294,-7.7687,-7.7043,-4.727,-8.5667,-4.3581,-7.992,-19.2756,-18.0629,-9.1974,-8.2319,-0.9618,-8.4324,-2.804,-9.8828,-7.6361,-10.0387,-5.2541,-11.272,-7.7959,-10.7721,-8.3746,-3.9207,-7.8361,-8.1096,-9.6793,-5.9219,-13.966,-8.2157,-3.2755,-2.1816,-5.3545,-8.1555,-12.2427,-4.3103,-4.8776,-6.7595,-16.4053,-17.0062,-3.6216,-6.2026,-8.0163,-7.2456,-8.5636,-10.8437,-2.0928,-14.2517,-10.8581,-17.3556,-6.7077,-9.2941,-6.7097,-4.7919,-4.339,-5.9557,-12.8129,-6.0694,-13.5782,-15.6783,-3.0857,-4.6526,-4.1366,-7.8268,-3.0268,-2.2595,-8.6329,-9.376,-13.3333,-99.99
193907,-99.99,15.9091,24.2539,-99.99,25.3772,7.3212,9.85,17.6659,11.4313,12.0278,10.5902,-99.99,39.787,20.6705,17.3433,26.1131,15.7141,13.6399,12.1793,12.0549,0.6157,5.2632,20.4666,14.9274,17.9877,11.2424,12.3801,7.5686,14.154,1.6147,18.7089,20.1774,12.4821,21.8428,13.5338,12.6568,12.6119,19.5639,18.578,18.4846,18.7151,15.4005,14.3146,25.1947,20.2829,12.1113,19.63,12.6133,13.777,13.3736,12.4261,16.3539,16.2443,20.2637,13.5006,10.4325,1.5509,15.771,21.3321,19.4793,13.9612,24.7284,11.9315,12.8959,16.4778,19.5171,10.6925,14.2068,17.5235,33.8097,9.477,13.9189,15.0842,9.7114,12.2036,12.5397,17.3456,6.8699,15.6036,-99.99,9.97,15.5169,13.97,8.2585,6.0515,12.0123,16.3373,13.9175,18.3064,18.6278,9.7698,12.3058,9.682,6.9,7.5525,6.7508,9.4476,4.9921,13.0769,-99.99
193908,-99.99,-21.5686,-22.1477,-99.99,-17.4643,-8.5092,-13.2288,-15.2626,-12.3583,-8.383,-12.1084,-99.99,-18.9904,-19.5297,-21.4231,-13.7405,-8.9417,-18.6803,-12.3994,-12.3808,-9.0935,-12.5,-14.7877,-14.298,-13.393,-14.6294,-13.1041,-9.9253,-12.8846,-10.6223,-15.0134,-16.2483,-7.1517,-12.1965,-13.5124,-13.2485,-10.7879,-13.9195,-11.9136,-16.2398,-12.938,-10.269,-12.14,-14.3556,-13.5943,-5.7433,-9.302,-11.0215,-11.845,-15.0474,-9.6878,-8.9264,-11.4235,-11.2957,-11.5089,-9.7853,-4.8513,-11.3362,-11.8352,-20.5255,-10.4124,-12.8325,-13.8113,-9.5305,-12.6,-12.3022,-10.9126,-8.6629,-12.9056,-18.9036,-9.6621,-10.4276,-11.6962,-10.5634,-6.8101,-10.6972,-7.1887,-2.7706,-13.2221,-99.99,-8.3861,-10.8164,-10.0413,-9.5664,-9.5209,-8.7851,-10.9853,-9.5023,-10.2865,-19.509,-4.2341,-6.0678,-5.5848,-3.8282,-5.0721,-4.7371,-6.4557,-5.1195,-12.2449,-99.99
193909,-99.99,15,10.0726,-99.99,90.8226,54.8291,92.9019,53.1959,78.0268,148.5717,126.7576,-99.99,47.141,37.2408,75.1974,61.8589,50.3947,44.5555,42.1014,111.7673,99.1233,54.2857,51.8188,42.6701,41.8272,37.8644,38.8385,19.1427,52.5457,108.7793,36.4838,30.416,48.1315,29.8766,52.5016,33.9876,38.0745,61.0447,38.258,63.8207,41.9815,30.8706,27.3702,35.7233,51.0005,28.6956,29.2953,22.2413,67.0176,86.6727,18.624,14.503,25.0502,19.9506,39.6653,27.5839,17.2847,42.3048,88.746,58.6011,14.1505,22.6847,26.5091,27.713,14.1303,42.0884,31.9012,20.8133,41.1869,54.8114,7.7495,17.1247,22.6448,5.2932,19.7414,20.3034,34.0335,28.7267,3.2511,-99.99,13.6034,22.1466,11.6431,18.7442,9.2875,10.2471,39.4815,61.6162,33.8206,60.6222,9.7461,15.4272,16.9055,9.2611,14.828,18.2771,32.0724,21.6797,67.4419,-99.99
193910,-99.99,0,7.2053,-99.99,-10.856,-11.7121,-16.1844,-5.3554,-9.0382,-16.2633,-8.5792,-99.99,-9.2903,-3.496,-4.5823,-0.5904,-9.1399,-2.2026,-1.3011,-11.9241,-7.8145,-18.5185,1.6815,-0.8706,-1.4222,-0.8135,0.9648,2.6196,-3.5694,-19.7199,-3.4181,1.1611,-5.6179,0.9256,-6.9689,-2.6169,4.4119,0.0006,-6.0033,-5.6253,-3.0606,4.1528,5.2721,0.6987,-4.8776,2.8856,6.4882,0.1257,-0.1947,-9.3435,10.4615,1.3175,1.4031,6.0293,-3.2816,-4.2996,-2.0806,-0.1606,-6.1006,-7.7628,6.6363,4.6896,1.6648,-3.8797,1.2596,-0.6413,-3.8172,-2.1806,-4.357,-5.633,2.5984,0.7542,4.3186,1.1478,-1.0985,-0.4027,-4.5767,-4.0174,0.239,-99.99,3.0415,-2.4767,-1.224,0.0115,2.2375,0.8106,-3.7667,-9.6875,-4.6951,-4.6159,0.2052,-0.8445,-1.1968,0.1121,0.5018,-2.589,-3.2861,-3.664,-4.6296,-99.99
193911,-99.99,-8.6957,-10.8736,-99.99,-5.8562,-5.5988,-10.0965,-18.6614,-5.6127,-27.2671,-19.8557,-99.99,-10.4342,-8.0857,-16.5656,-13.9538,-9.43,-10.1901,-11.91,-23.094,-15.1373,-2.2727,-14.3327,-12.182,-11.1274,-9.7982,-5.8954,-7.4771,-16.3083,-15.002,-7.0741,-3.7844,-6.9428,-4.5759,-13.4006,-13.0156,-5.6205,-13.6883,-12.3912,-17.4192,-6.5055,-8.4684,-7.0794,-15.8216,-11.1222,-3.9633,-7.2948,-7.115,-7.9957,-18.6713,-4.9507,-1.4882,-4.8047,-9.4786,-8.0613,-5.0552,-3.5887,-9.2515,-19.8313,-14.8217,-6.8848,-3.6653,-8.3032,-5.5111,-1.2707,-8.8304,-9.9297,-5.4948,-10.8434,-15.986,-5.8353,-6.5467,-4.5771,-4.2969,-8.5091,-4.0412,1.3962,-3.9629,-8.1049,-99.99,-4.7396,-6.3116,-3.6697,-4.0909,-6.3215,-3.5063,-8.8732,-10.3806,-6.9109,-16.9191,-1.0664,-2.1056,-3.7633,-0.9297,-3.0079,-0.8871,-8.3026,-4.4353,-11.165,-99.99
193912,-99.99,14.2857,-13.9776,-99.99,22.8903,-6.5331,-4.6877,-3.8232,1.9474,-8.6455,13.6645,-99.99,0.6192,0.0522,-0.2644,-1.625,1.1367,3.9576,0.7178,-0.5316,10.8531,-16.2791,5.1158,0.3552,-0.1241,-0.8051,2.1147,-3.9931,-1.3931,5.7403,10.6852,3.8251,3.8181,6.1285,2.8021,1.6321,1.3367,3.4148,6.1282,-0.5923,8.358,8.2732,3.0012,5.1002,7.249,5.9941,0.0089,-1.7877,4.5121,-0.7689,6.5337,1.3376,7.1117,4.8828,6.0138,3.8075,-0.8904,3.5371,6.3844,7.5752,0.5448,5.1203,2.5549,2.25,2.5284,4.5971,4.0596,-0.7035,0.3907,2.2769,1.9861,5.3796,3.3481,2.0843,1.2238,0.4941,-2.8345,0.5493,-7.6609,-99.99,5.0188,2.2272,1.4608,4.5042,6.9152,3.0329,1.9623,-3.8911,-2.1866,-0.1544,3.7351,3.4267,3.5906,2.0737,3.0834,4.8503,0.8785,0.5332,6.8571,-99.99
194001,-99.99,-16.6667,-12.1464,-99.99,-3.881,-7.431,-1.8305,-8.2301,-5.9861,-2.6358,0.3746,-99.99,-13.4227,-2.9376,-4.3161,-9.834,-1.5233,-5.8775,-2.1053,-5.1238,-1.813,-2.7778,-8.4226,-1.2796,2.3004,-3.7611,-0.0697,-0.7159,-2.7877,-8.6119,-7.0942,-2.2498,-6.0688,-3.7607,-4.5478,-6.2729,-3.425,-4.4864,1.0894,-5.7699,-5.2975,-3.6415,-3.343,2.1683,-6.1369,1.715,0.0643,0.1808,5.9781,-9.5466,-3.1544,-1.7009,-4.8065,0.3357,-2.8106,0.9102,0.8145,-4.6321,-15.6684,-1.0588,0.2726,0.7125,-1.8783,0.1917,0.4489,-7.9326,-2.1648,-0.5289,-0.1469,-11.9194,-1.1425,-2.4538,-2.3941,-0.5806,-6.0165,-0.6031,-7.7434,-4.1054,-2.2405,-99.99,-1.9711,-2.9818,0.5402,-3.9133,-1.9212,0.3198,-5.6952,-12.9555,-3.6867,-9.5856,-2.2828,-1.7895,-3.4642,-1.3735,-2.5614,-1.9876,-5.5125,-0.2527,-8.0214,-99.99
194002,-99.99,10,9.613,-99.99,22.1135,-3.5333,-6.1994,7.9812,13.036,3.5697,0.5691,-99.99,13.3314,-7.5484,4.5805,17.0963,2.5515,4.1548,11.7237,6.8014,-9.6944,-2.8571,5.6375,9.6067,-0.1801,5.1838,4.725,5.16,3.6669,4.0259,5.9138,2.9361,5.1721,4.0867,8.2081,2.9611,3.1491,5.5868,-4.1728,-4.3264,5.4024,4.8055,3.6117,9.1465,3.6927,2.5354,1.4827,2.4028,-4.0452,6.9227,1.8089,3.3388,2.7543,5.2014,3.0586,1.8599,2.6891,3.3878,3.6935,11.5137,1.0649,6.1178,1.7591,4.8558,3.5839,7.6526,1.143,3.1583,1.1253,-0.7455,0.5396,2.2527,2.094,1.4984,3.9508,2.4427,14.1547,-1.2792,-1.1679,-99.99,0.857,-0.6456,2.5659,0.1098,-0.835,0.7661,3.379,-1.3953,-0.2609,0.8571,0.7097,1.3037,3.3431,1.1781,0.2844,-0.0407,1.6418,1.6335,4.0698,-99.99
194003,-99.99,11.3636,-18.6231,-99.99,-3.4187,-3.1425,-0.2114,-1.5498,6.5066,-0.8719,7.3622,-99.99,7.5808,16.6678,1.352,-10.7377,2.8538,-0.5537,4.3153,4.4854,5.0813,11.7647,11.8343,2.634,9.3234,-1.239,6.4186,3.845,3.2272,-2.5487,3.2547,1.8982,-0.7448,7.1468,0.4669,0.0886,-0.7051,0.4096,-0.5604,7.4758,8.7383,6.6194,1.5538,1.7406,3.1413,4.4079,3.0464,7.5666,-4.5571,-4.4252,5.1291,3.862,5.3368,3.9469,0.1251,-0.8602,0.793,2.2206,1.0925,5.0835,-2.0431,10.9322,1.9915,2.8321,4.9771,-3.2256,1.1514,2.2834,-1.1051,-1.1093,3.2688,3.3179,3.0455,-2.4555,3.0757,1.1022,1.4147,5.0645,2.1933,-99.99,0.5964,3.8436,2.3606,1.628,0.5695,4.8625,2.6142,2.8571,7.0843,0.6891,2.6735,2.3038,0.023,0.7399,1.9586,2.073,2.2665,1.9988,1.1173,-99.99
194004,-99.99,-8.1633,-12.0696,-99.99,-3.3937,-8.4604,12.3361,-5.5633,5.4544,5.5052,22.8268,-99.99,15.9642,-9.4556,4.8249,4.3899,13.6904,-1.0141,6.4871,14.2137,1.9362,34.2105,3.0754,3.8413,0.7401,2.6389,8.3765,2.9053,13.4261,1.7253,11.8941,-3.6975,8.197,3.9148,3.1307,-1.5006,0.5212,8.3134,-0.8127,-1.451,10.5048,1.1273,1.6481,1.2422,3.254,7.7959,0.7723,-2.0311,13.6072,0.4003,1.7626,1.3737,3.4325,-2.6558,7.7475,1.3667,1.6724,4.5276,7.2706,0.3228,-1.0569,-3.0339,-0.1034,3.3998,-1.5849,18.1672,2.3173,5.0366,4.0225,-1.9972,-3.1026,-0.6736,-0.3872,-5.2611,-4.5677,-3.715,-4.5393,5.8217,-10.8416,-99.99,-0.0033,-0.9565,-1.8745,-0.9519,3.0459,1.5732,-1.4273,-8.3333,1.7896,-4.5614,0.3521,-0.148,-0.4692,-0.0859,-0.1065,1.036,0.2413,2.1147,-2.7624,-99.99
194005,-99.99,-42.2222,-31.3683,-99.99,-31.3039,-28.4317,-33.566,-30.4358,-40.1361,-34.1679,-49.2931,-99.99,-33.9968,-27.3091,-33.6048,-35.7714,-26.4961,-29.0004,-31.0129,-32.7276,-28.5959,-33.3333,-28.1027,-26.7588,-31.3707,-29.976,-27.2775,-26.5801,-32.54,-36.9789,-17.1149,-23.2454,-24.7348,-25.1166,-21.2439,-24.5596,-26.0097,-30.128,-30.4998,-33.9216,-30.0357,-26.748,-26.5259,-24.5751,-24.6049,-32.0264,-30.8281,-32.5772,-36.6874,-39.8997,-24.9247,-23.7252,-29.3984,-26.5458,-28.9127,-26.0769,-20.6828,-25.6373,-25.0785,-22.1466,-24.4697,-33.2263,-29.8648,-27.6391,-28.0039,-33.916,-25.4461,-30.4162,-32.3332,-37.8351,-19.9792,-26.7653,-26.4605,-25.9514,-22.7962,-24.9785,-19.2882,-20.5343,-23.4273,-99.99,-20.5479,-24.6206,-22.1343,-24.7009,-24.1685,-22.3257,-24.1155,-23.7374,-24.7523,-36.2322,-19.466,-24.5446,-21.8547,-17.8621,-21.3782,-21.142,-21.7585,-18.3715,-20.4545,-99.99
194006,-99.99,3.8462,-3.5843,-99.99,13.3767,5.0781,3.8199,10.3275,2.6784,4.4601,9.62,-99.99,4.4497,0.8914,6.255,0.92,1.0715,2.5067,7.6473,10.9526,5.6944,14.7059,4.6866,3.4486,5.3018,8.8073,10.4456,5.1266,3.457,12.9991,0.9428,-0.5385,4.612,8.248,1.2542,3.76,6.0152,8.9273,4.1059,20.7583,6.1722,3.258,5.3491,3.5381,1.4511,6.6476,7.0911,9.2947,6.7381,11.8377,-1.0429,4.8038,11.5508,7.7875,7.9437,6.0296,5.5191,3.2824,1.2709,6.2547,1.7438,13.776,8.4805,3.7149,8.1883,6.6985,7.9304,4.2245,11.3909,17.1181,4.1024,11.0536,4.6791,5.3681,0.7527,12.6078,-4.2009,5.9184,14.9027,-99.99,3.2647,4.6954,9.3719,6.1808,9.3425,7.5611,4.7925,11.4094,22.3503,15.2504,3.4973,6.7665,4.0999,8.1809,13.1058,9.79,6.2134,3.1787,16.9118,-99.99
194007,0,-99.99,1.9306,-99.99,-3.2258,-11.8492,1.9039,0.0437,2.2129,3.5849,11.9048,0,-3.1854,10.6696,2.7236,0.0546,4.3436,-0.7354,7.0485,0.1163,7.1429,4.0005,9.5185,4.1662,1.9513,3.9153,9.548,3.2073,1.987,-0.7037,6.804,1.8873,4.2779,6.3385,6.8985,2.9608,1.3996,5.467,3.5793,-2.7413,5.8633,8.1581,3.3471,6.9135,6.3766,3.1719,4.0648,5.7445,10.8638,-0.6304,9.6745,6.2559,8.7662,7.056,6.2649,4.4307,6.3146,5.1748,5.2202,0.9409,2.7886,3.3698,3.9712,4.3249,4.2248,1.8828,5.4505,3.3573,8.4055,7.7142,2.8241,4.5292,4.6323,3.5654,2.9929,3.4574,2.6168,7.4132,5.3795,-1.1004,3.629,2.5868,3.1661,3.7948,4.7427,5.6063,2.5821,-4.6897,1.3023,2.88,3.4146,5.9862,1.6134,1.5572,2.8172,4.9834,3.3045,4.2285,1.8868,-99.99
194008,-4.5455,-99.99,-2.291,-99.99,-10,3.5436,5.3943,3.6842,1.3737,-2.7348,-2.1277,1.4706,-2.5108,0.0077,4.4248,6.4224,3.0865,5.0631,-2.5334,1.337,11.6667,-5.7792,-3.5576,8.7255,6.1361,3.6782,4.9819,5.5389,2.8337,11.5754,0.8963,5.8693,-0.7846,7.5542,5.2338,2.7622,2.3015,-4.4408,3.4922,3.6102,5.3575,5.0522,-0.1485,3.698,1.956,1.123,-1.2784,2.193,-6.253,4.2127,-2.6312,1.6337,3.4085,2.7927,1.1451,4.4014,2.2497,0.0849,-2.0722,-0.0835,3.0594,1.5772,4.0001,4.3475,3.0968,3.5806,2.4057,4.315,2.0697,6.788,1.0885,-0.3047,0.8554,2.4578,3.2337,9.4623,3.9587,-2.552,1.8255,-1.5129,0.6572,4.629,3.4458,-0.0534,6.8708,7.6988,1.7663,2.9714,1.6347,5.8741,3.2548,2.6085,-0.1252,2.7097,-0.8678,3.0063,2.0015,5.1319,3.7037,-99.99
194009,19.0476,-99.99,1.1724,-99.99,77.7778,-0.924,9.7771,3.1474,4.9468,3.912,0,-2.8986,7.4995,-0.691,5.121,7.3315,1.3142,5.3778,2.2354,7.9878,7.4627,23.6426,3.7888,7.2784,-0.7801,3.3553,0.3279,3.5037,5.3274,3.2039,6.6649,5.843,3.528,8.4514,5.6977,5.8898,7.8726,3.3099,7.4474,1.2493,2.5034,3.1231,6.9919,5.1332,5.7268,4.4576,-0.101,7.9626,2.3727,2.2461,9.3392,7.0644,5.7345,5.6511,5.2863,2.8056,6.4528,9.5296,-0.1524,-0.3677,1.0624,3.4956,7.5938,1.8138,2.4505,-2.4178,3.5671,4.648,5.0803,2.563,3.4837,3.4772,3.8571,7.4767,6.4545,1.9769,-0.9009,1.136,-1.0378,-10.668,5.7128,1.5769,2.3419,3.4653,3.2503,0.6323,0.3222,14.5385,-2.0932,6.0397,3.3737,3.7024,1.9723,2.0274,-0.8488,-1.4041,0.199,-3.4068,4.7619,-99.99
194010,-20,-99.99,8.4672,-99.99,-29.1667,6.9085,4.7116,-10.2026,5.9623,-2.392,8.6957,22.3881,-8.4259,24.0242,15.6164,5.0625,13.4253,4.1183,11.1681,4.2054,0.9524,-0.1725,0.5338,5.2989,1.776,6.2514,11.5649,3.6701,6.1472,4.0166,8.1804,8.8643,2.4618,3.739,6.2745,7.152,11.0766,4.0242,10.3759,10.2251,4.0567,2.9921,3.2471,0.6553,6.5273,7.8133,-0.251,8.0799,4.0177,2.8435,3.5126,3.0561,4.7512,6.0371,6.8571,4.16,6.3631,5.8655,4.2386,6.3971,4.2272,1.0153,4.3601,3.6562,5.0197,3.5946,2.5057,13.8198,19.0313,8.0069,6.394,3.0593,4.0672,11.0101,6.3738,5.6014,19.6251,6.9942,7.4765,14.6264,1.3155,3.0326,6.2924,2.2752,2.3347,4.4568,10.4198,13.8569,13.5519,4.6716,-0.6362,1.3671,1.2967,4.3358,6.1077,12.6582,9.8596,4.0371,11.3636,-99.99
194011,5,-99.99,3.205,-99.99,8.8235,1.384,-3.9072,1.0356,6.3432,-6.7817,-4,18.2927,7.6245,-11.9781,2.4031,5.0273,-5.6505,2.8961,1.8923,-1.1075,-4.717,-8.6346,-3.3244,-3.8585,2.9595,2.7834,2.8263,4.391,3.1544,-3.5351,7.9976,-0.2543,4.3339,3.1574,-2.0575,-0.47,-3.1671,-4.7098,1.6333,-10.7952,-0.7764,-0.3427,1.3075,2.0073,0.8066,0.223,1.2396,3.53,-1.5487,-10.3615,-1.7244,0.5246,1.3712,1.6302,0.8951,1.9012,4.0188,-3.8054,0.1809,1.2608,-2.7628,2.2897,-2.328,4.7384,-2.5872,-1.6965,5.0963,0.5774,-4.4867,0.5128,-4.2304,-0.5987,0.5116,-2.7227,2.8267,-0.4485,-4.4953,3.737,1.4439,-6.0922,-1.5223,-2.9823,-1.8944,0.7929,-2.2167,-2.3276,3.0742,5.6709,-11.5327,-5.7882,-2.5932,-3.1055,-0.0098,-3.0469,-1.1715,-0.8427,-2.3981,3.8288,-5.6122,-99.99
